track_id,artist_name,track_title,track_genre_top,track_genres_all,set_split
138068,Black Flamingo,Heavy Life,Pop,Pop,training
138069,Black Flamingo,Places,Pop,Pop,training
138070,Black Flamingo,Together,Pop,Pop,training
138071,Black Flamingo,Black Bird,Pop,Pop,training
138207,23 And Beyond The Infinite,Dancing the light,Rock,"Indie-Rock, Shoegaze, Rock, Space-Rock, Post-Rock",training
138210,23 And Beyond The Infinite,Child sad eyes,Rock,"Indie-Rock, Shoegaze, Rock, Space-Rock, Post-Rock",training
138211,23 And Beyond The Infinite,Sons of cornucopia,Rock,"Indie-Rock, Shoegaze, Rock, Space-Rock, Post-Rock",training
138212,C-Doc,Vintage (Tipper Loves Sleaze Extended 12 Inch Mixx) featuring The Honorable Sleaze,Hip-Hop,Hip-Hop,training
138213,C-Doc,Vintage (OG Mixx) featuring The Honorable Sleaze,Hip-Hop,Hip-Hop,training
138215,C-Doc,Freak of Nature (Time Out Dubb),Hip-Hop,Hip-Hop,training
138216,C-Doc,Vintage (Party Rock Instrumental),Hip-Hop,Hip-Hop,training
138217,C-Doc,SpaceDoubt (Previously Unreleased),Hip-Hop,Hip-Hop,training
138218,C-Doc,Freak of Nature (Remixx) featuring Badluck,Hip-Hop,Hip-Hop,training
138256,Metek & Zreen Toyz,"Rock, Paper, Scissors, Shoot",Experimental,"Sound Collage, Electroacoustic, Experimental",training
138282,Death By Unga Bunga,Young Girls,Rock,"Punk, Rock, Garage, Power-Pop",training
138306,Wahyas,Gotta Run,Rock,"Punk, Rock, Garage",training
138311,Big White,Down At The Beach,Rock,"New Wave, Punk, Rock, Power-Pop",training
138317,Big White,Teenage Dreams,Rock,"New Wave, Punk, Rock, Power-Pop",training
138318,Big White,Whatever Happens In The Night,Rock,"New Wave, Punk, Rock, Power-Pop",training
138319,Big White,You Don't Get Much,Rock,"New Wave, Punk, Rock, Power-Pop",training
138320,Big White,I Can't Tell,Rock,"New Wave, Punk, Rock, Power-Pop",training
138351,Angstbreaker,2/3 Straight Edge,Rock,"Punk, Rock, Hardcore",validation
138355,Cervo,seconda,Rock,"Punk, Rock, Hardcore",training
138406,Derek Clegg,Fair,Folk,"Folk, Singer-Songwriter",training
138410,Derek Clegg,Only Love,Folk,"Folk, Singer-Songwriter",training
138413,Derek Clegg,Frozen,Folk,"Folk, Singer-Songwriter",training
138414,Derek Clegg,Reaching Out,Folk,"Folk, Singer-Songwriter",training
138415,Derek Clegg,Like New,Folk,"Folk, Singer-Songwriter",training
138416,Derek Clegg,"Egypt, Maybe Rome",Folk,"Folk, Singer-Songwriter",training
138578,harmonic defiance,the endless corner,Electronic,"Dance, Techno, House, Electronic",training
138579,harmonic defiance,everything is love,Electronic,"Dance, Techno, House, Electronic",training
138580,harmonic defiance,airtight,Electronic,"Dance, Techno, House, Electronic",training
138581,harmonic defiance,sunface,Electronic,"Dance, Techno, House, Electronic",training
139003,Kai Engel,Cloudburst,Instrumental,"Ambient, Soundtrack, Instrumental",training
139043,Rockit Maxx,Be Electric,Pop,"Synth Pop, Pop",training
139110,Anthony Pasquarosa,What Makes A Man?,Folk,"Psych-Folk, Folk",training
139112,Anthony Pasquarosa,Excerpt From The Symbol Of All Things,Folk,"Psych-Folk, Folk",training
139117,Shana Falana,Cool Kids,Rock,"Post-Punk, Rock, Punk",training
139123,Shana Falana,Cloud Beats,Rock,"Post-Punk, Rock, Punk",training
139226,Mike B. Fort,Life In Bloom,Electronic,Electronic,training
139329,dadala,At The Leaving Star Lounge,Experimental,"Improv, Experimental",training
139330,dadala,Euclids Ukulele,Experimental,"Improv, Experimental",training
139461,Dlina Volny,Volny Dlina,Rock,"Post-Punk, Lo-Fi, Rock, Punk",training
139485,Bisamråtta,Hud Uppfatta,Instrumental,"Ambient, Instrumental",training
139491,Bisamråtta,Öron Ignorera,Instrumental,"Ambient, Instrumental",training
139520,Itasca,No Consequence,Folk,"Folk, Singer-Songwriter",training
139521,Itasca,Angel,Folk,"Folk, Singer-Songwriter",training
139522,Itasca,Henfight,Folk,"Folk, Singer-Songwriter",training
139523,Itasca,The Hermit's View,Folk,"Folk, Singer-Songwriter",training
139524,Itasca,Layman's Banquet,Folk,"Folk, Singer-Songwriter",training
139532,Dave Nelson,Improvisation,Instrumental,Instrumental,training
139534,Dave Nelson,Freeway,Instrumental,Instrumental,training
139536,Dave Nelson,Whale Lines,Instrumental,Instrumental,training
139537,Dave Nelson,Ride My Bike,Instrumental,Instrumental,training
139637,aboombong,areopagitica,Experimental,"Minimalism, Musique Concrete, Experimental, Drone",training
139638,aboombong,arabesque,Experimental,"Minimalism, Musique Concrete, Experimental, Drone",training
139663,ODOR BABY,AVIATION CRAB ORCHESTRA (MIDI SANS FRONTIERS),Experimental,"Noise, Experimental",training
139681,Miquel Parera & Computer,nxI2016-06-23_23_57_37-A-2016-06-24_00_25_34,Experimental,"Experimental, Drone",training
139687,Miquel Parera & Computer,nxI2016-06-30_04_56_08-A-2016-06-30_05_07_10,Experimental,"Experimental, Drone",training
139688,Miquel Parera & Computer,nxI2016-06-30_04_56_08-A-2016-06-30_05_13_15,Experimental,"Experimental, Drone",training
139769,Otaké,V. Juste une chanson Punk,Rock,"Punk, Rock, Hardcore",training
139770,Otaké,VI. Mouton R.A.I.D.,Rock,"Punk, Rock, Hardcore",training
139771,Evgeny Teilor,Count Of Tuscany,Instrumental,"Soundtrack, Instrumental",training
139772,Evgeny Teilor,Way Out Of This,Instrumental,"Soundtrack, Instrumental",training
139773,Evgeny Teilor,Don't Leave The Door Open,Instrumental,"Soundtrack, Instrumental",training
139774,Evgeny Teilor,City Hero,Instrumental,"Soundtrack, Instrumental",training
139775,Evgeny Teilor,Into The Forest Of The Fall,Instrumental,"Soundtrack, Instrumental",training
139776,Evgeny Teilor,Unveiling Soul,Instrumental,"Soundtrack, Instrumental",training
139777,Evgeny Teilor,Runaway,Instrumental,"Soundtrack, Instrumental",training
139804,ODORBABY,AVIATION CRAB ORCHESTRA (FALCON HEIGHTS SHOOTING),Experimental,"Noise, Experimental",training
139862,TippWerk,The Adventures of Dr. Honeyberry,Experimental,Experimental,training
139876,Miquel Parera & Computer,nxI2016-07-08_05_04_18-A-2016-07-08_05_26_44,Experimental,"Experimental, Drone",training
139933,Resonancedj & Giulio Maddaloni,Intro,Electronic,"Dance, Dubstep, Electronic",test
139934,Resonancedj & Giulio Maddaloni,Fasten your seatbelt,Electronic,"Dance, Dubstep, Electronic",test
139935,Resonancedj & Giulio Maddaloni,Kevlar Boyz,Electronic,"Dance, Dubstep, Electronic",test
139936,Resonancedj & Giulio Maddaloni,Particel Size,Electronic,"Dance, Dubstep, Electronic",test
139937,Resonancedj & Giulio Maddaloni,Speleology,Electronic,"Dance, Dubstep, Electronic",test
139954,E T I L E,Fin,Electronic,"Glitch, Ambient Electronic, IDM, Electronic",training
139990,Resonancedj,Echochambers,Electronic,"Drum & Bass, House, Electronic",training
139991,Resonancedj,Open Sea,Electronic,"Drum & Bass, House, Electronic",training
139992,Resonancedj,Intro Paradise,Electronic,"Drum & Bass, House, Electronic",training
139993,Resonancedj,The Cavern,Electronic,"Drum & Bass, House, Electronic",training
139994,Resonancedj,Into the Night,Electronic,"Drum & Bass, House, Electronic",training
139995,Resonancedj,Special K,Electronic,"Drum & Bass, House, Electronic",training
140043,The Blessed Cassettes,Miss You Miss Mew,Rock,"Surf, Lo-Fi, Rock, Garage",test
140134,Remain,Acid,Electronic,"Techno, Electronic",training
140135,Remain,Alert,Electronic,"Techno, Electronic",training
140258,Illusory Scapes,Nature And God,Electronic,"Chill-out, Downtempo, House, Electronic",training
140259,Illusory Scapes,Wait For My Shadow,Electronic,"Chill-out, Downtempo, House, Electronic",training
140260,Illusory Scapes,Alleviation,Electronic,"Chill-out, Downtempo, House, Electronic",training
140261,Illusory Scapes,Cries Of Your Love,Electronic,"Chill-out, Downtempo, House, Electronic",training
140262,Illusory Scapes,Heartbeat Feeling,Electronic,"Chill-out, Downtempo, House, Electronic",training
140263,Illusory Scapes,Dance Of My Imagination,Electronic,"Chill-out, Downtempo, House, Electronic",training
140266,Jorge Mario Zuleta,Coco,Experimental,"Sound Art, Experimental",training
140316,Miquel Parera & Computer,nxI2016-07-12_00_20_40-A-2016-07-12_04_00_24,Experimental,"Experimental, Drone",training
140344,Seclorance,Ohtli,Electronic,"IDM, Electronic",training
140421,Rom-Comm,Astronaut,Rock,"Indie-Rock, Rock",training
140564,transient,badonk,Electronic,"Techno, House, Electronic",training
140565,transient,pretend your happy,Electronic,"Techno, House, Electronic",training
140566,transient,thoughts,Electronic,"Techno, House, Electronic",training
140576,Ed Schrader's Music Beat,I Think I'm a Ghost,Rock,"Punk, Rock",training
140583,Arc Iris,Swimming,Folk,"Folk, Singer-Songwriter",validation
140584,Sidy Maiga,Haiti Mali,International,"Afrobeat, International, African",training
140609,The Impossebulls,Back To It (w/ Daddy-O of Stetsasonic),Hip-Hop,Hip-Hop,test
140620,The Impossebulls,Bad Cop (Instrumental),Hip-Hop,Hip-Hop,test
140621,The Impossebulls,Back To It (12inch Mixx),Hip-Hop,Hip-Hop,test
140623,The Impossebulls,The More Things Change,Hip-Hop,Hip-Hop,test
140625,The Impossebulls,Back To It (12inchstrumental),Hip-Hop,Hip-Hop,test
140626,The Impossebulls,No Country For Old Men (D's Muddy Water Breakfix Mixx),Hip-Hop,Hip-Hop,test
140788,NaDa BaBa,Souk Amour,Folk,"Psych-Folk, Folk, Freak-Folk",training
140789,NaDa BaBa,Cut In The Real,Folk,"Psych-Folk, Folk, Freak-Folk",training
140790,NaDa BaBa,Rabat Blues,Folk,"Psych-Folk, Folk, Freak-Folk",training
140791,NaDa BaBa,Sam's Song,Folk,"Psych-Folk, Folk, Freak-Folk",training
140794,NaDa BaBa,Sydney City Rain,Folk,"Psych-Folk, Folk, Freak-Folk",training
140871,Sylvie Simmons,Midnight Cowboy,Folk,"Folk, Singer-Songwriter",training
140872,Sylvie Simmons,Moon Over Chinatown,Folk,"Folk, Singer-Songwriter",training
140873,Sylvie Simmons,Nothing,Folk,"Folk, Singer-Songwriter",training
140874,Sylvie Simmons,Hard Act To Follow,Folk,"Folk, Singer-Songwriter",training
140875,Sylvie Simmons,You Are In My Arms,Folk,"Folk, Singer-Songwriter",training
140922,Nihilore,Morning Bell,Electronic,"Dance, IDM, Electronic",test
140923,Nihilore,Whispers Invoke Paranoia,Electronic,"Dance, IDM, Electronic",test
140924,Nihilore,Authenticity,Electronic,"Dance, IDM, Electronic",test
140925,Nihilore,Set Fire to Creation,Electronic,"Dance, IDM, Electronic",test
140926,Nihilore,A Different World By Night,Electronic,"Dance, IDM, Electronic",test
140933,Nihilore,Evening Drum,Electronic,"Downtempo, IDM, Electronic",test
140934,Nihilore,The Absurd,Electronic,"Downtempo, IDM, Electronic",test
140935,-ono-,Fly Blackbird Fly : rewrite,Experimental,Experimental,validation
140939,-ono-,So Sad : rewrite,Experimental,Experimental,validation
141074,Andy G. Cohen,Piscoid,Instrumental,"Soundtrack, Instrumental",training
141137,Michael Brückner,Valkoire,Instrumental,"Ambient, Instrumental",training
141139,Michael Brückner,Salam'ander,Instrumental,"Ambient, Instrumental",training
141141,Michael Brückner,Island,Instrumental,"Ambient, Instrumental",training
141143,Michael Brückner,Flüchtig,Instrumental,"Ambient, Instrumental",training
141144,Andy G. Cohen,Land Legs,Instrumental,"Soundtrack, Instrumental",training
141164,godmanwho,08 BEATEN TRACK,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141166,godmanwho,10 LIKE LOATHE OR LOVE IT,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141167,godmanwho,11 DAY OFF TOTALLY ON IT NO SERIOUSLEY,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141168,godmanwho,12 BIG WHOOP,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141173,Corazones service,Seis,Rock,"No Wave, Rock, Loud-Rock, Noise-Rock, Punk",training
141179,Simple CUT,Stay,Pop,"Pop, Synth Pop",training
141180,Simple CUT,Stay (Raspatory Remix),Pop,"Pop, Synth Pop",training
141181,Simple CUT,Stay (Teknique Remix) (Featuring Jeff Barringer),Pop,"Pop, Synth Pop",training
141182,Simple CUT,La Nuit de l'horizon,Pop,"Pop, Synth Pop",training
141264,ODORBABY,AVIATION CRAB ORCHESTRA (LEA BY SEA TONE),Experimental,"Noise, Experimental",training
141282,Kevin Hartnell,Rogue Planet,Instrumental,"Ambient, Soundtrack, Instrumental",training
141283,Kevin Hartnell,Razor Strap,Instrumental,"Ambient, Soundtrack, Instrumental",training
141284,Kevin Hartnell,Tree of Tears,Instrumental,"Ambient, Soundtrack, Instrumental",training
141285,Kevin Hartnell,Reflections,Instrumental,"Ambient, Soundtrack, Instrumental",training
141286,Kevin Hartnell,A Journey,Instrumental,"Ambient, Soundtrack, Instrumental",training
141287,Kevin Hartnell,Across the Sky,Instrumental,"Ambient, Soundtrack, Instrumental",training
141288,Kevin Hartnell,Cells,Instrumental,"Ambient, Soundtrack, Instrumental",training
141289,Kevin Hartnell,Disruptor,Instrumental,"Ambient, Soundtrack, Instrumental",training
141290,Kevin Hartnell,Podcast Theme,Instrumental,"Ambient, Soundtrack, Instrumental",training
141291,Kevin Hartnell,Rolling Seasong,Instrumental,"Ambient, Soundtrack, Instrumental",training
141292,Kevin Hartnell,Earth and Stone,Instrumental,"Ambient, Soundtrack, Instrumental",training
141293,Kevin Hartnell,Circles of Black and Red,Instrumental,"Ambient, Soundtrack, Instrumental",training
141295,Kevin Hartnell,Silver and Cold,Instrumental,"Ambient, Soundtrack, Instrumental",training
141296,Kevin Hartnell,The 13th Nocturne,Instrumental,"Ambient, Soundtrack, Instrumental",training
141297,Kevin Hartnell,Climbing Pulse,Instrumental,"Ambient, Soundtrack, Instrumental",training
141299,Kevin Hartnell,Interlude #13,Instrumental,"Ambient, Soundtrack, Instrumental",training
141300,Kevin Hartnell,The Dream Sequence,Instrumental,"Ambient, Soundtrack, Instrumental",training
141303,Kevin Hartnell,Dark Wave,Instrumental,"Ambient, Soundtrack, Instrumental",training
141304,Jules,Gone,Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
141310,Jens East,Memories (ft. Lotta Rasva),Electronic,"Dance, House, Electronic",training
141375,K.I.R.K,Truth,Hip-Hop,Hip-Hop,training
141561,Yshwa,Please Listen,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141562,Yshwa,I Think I Can,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141564,Yshwa,Silver Haze,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141566,Yshwa,Dope Man,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141567,Yshwa,Getting Nowhere,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141568,Yshwa,Basic,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141569,Yshwa,To Be,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
141590,Mikuś,Dub Mirror,International,"International, Reggae - Dub",training
141591,Mikuś,From Ever Since,International,"International, Reggae - Dub",training
141592,Mikuś,Brockley Skank,International,"International, Reggae - Dub",training
141593,Mikuś,Temple Ball,International,"International, Reggae - Dub",training
141594,Mikuś,Dub For Gaza,International,"International, Reggae - Dub",training
141616,Barbarix,Born,Electronic,"Ambient Electronic, Dubstep, Electronic",test
141617,Barbarix,The Secret Garden,Electronic,"Ambient Electronic, Dubstep, Electronic",test
141618,Barbarix,Madeena Luithea,Electronic,"Ambient Electronic, Dubstep, Electronic",test
141619,Barbarix,When Night Falls,Electronic,"Ambient Electronic, Dubstep, Electronic",test
141735,Kellee Maize,In Tune - Remix 2 (2017 brand new!),Hip-Hop,"Rap, Hip-Hop",validation
141873,Remain,Refinery,Electronic,"Techno, Electronic",training
141874,Remain,Digimetery,Electronic,"Techno, Electronic",training
141875,Remain,Acoustic Unleashed,Electronic,"Techno, Electronic",training
141876,Andy G. Cohen,Warmer,Instrumental,"Soundtrack, Instrumental",training
141877,Nocturnal Mayhem,I,Rock,"Metal, Rock, Black-Metal",test
141878,Nocturnal Mayhem,II,Rock,"Metal, Rock, Black-Metal",test
141894,Gorevenge,Descent,Rock,"Rock, Metal",training
141901,We Is Shore Dedicated,Tinderstix and Russian River,Pop,"Pop, Experimental Pop",training
141902,We Is Shore Dedicated,Hale Ze,Pop,"Pop, Experimental Pop",training
141903,We Is Shore Dedicated,Ne Ve Rew,Pop,"Pop, Experimental Pop",training
141972,Sgntronics,Despairphonics,Experimental,Experimental,training
142078,Mike B. Fort,OOOTHERSIDE - Best Wishes,Electronic,"Drum & Bass, Dubstep, Electronic",training
142079,Mike B. Fort,OOOTHERSIDE - Crystal Air,Electronic,"Drum & Bass, Dubstep, Electronic",training
142080,Mike B. Fort,OOOTHERSIDE - Liquid Paper,Electronic,"Drum & Bass, Dubstep, Electronic",training
142081,Mike B. Fort,OOOTHERSIDE - This Time,Electronic,"Drum & Bass, Dubstep, Electronic",training
142082,SK,no emotions,Hip-Hop,Hip-Hop,training
142083,SK,Still Living,Hip-Hop,Hip-Hop,training
142084,SK,All of me,Hip-Hop,Hip-Hop,training
142085,SK,On the daily,Hip-Hop,Hip-Hop,training
142086,SK,Pennies For My Thoughts,Hip-Hop,Hip-Hop,training
142087,SK,Runnin out of time,Hip-Hop,Hip-Hop,training
142088,SK,Stop and go,Hip-Hop,Hip-Hop,training
142089,SK,The Statement,Hip-Hop,Hip-Hop,training
142091,SK,WAITING FOR THAT MOMENT,Hip-Hop,Hip-Hop,training
142092,SK,woke up feeling blessed,Hip-Hop,Hip-Hop,training
142093,SK,"Lights, it was you and I",Hip-Hop,Hip-Hop,training
142094,TRG Banks,Night train,Instrumental,"Ambient, Soundtrack, Instrumental",validation
142096,TRG Banks,Interchange,Instrumental,"Ambient, Soundtrack, Instrumental",validation
142097,TRG Banks,The town where Dave lived,Instrumental,"Ambient, Soundtrack, Instrumental",validation
142098,TRG Banks,Lake in the woods,Instrumental,"Ambient, Soundtrack, Instrumental",validation
142128,1-800-Band,Diver Blue,Rock,"Punk, Rock, Power-Pop",training
142129,Brigid Mae Power,It's Clearing Now,Folk,"Folk, Singer-Songwriter",training
142132,Brigid Mae Power,Sometimes,Folk,"Folk, Singer-Songwriter",training
142133,Brigid Mae Power,Lookin' at You in a Photo,Folk,"Folk, Singer-Songwriter",training
142358,The Impossebulls,5 x 5,Hip-Hop,Hip-Hop,test
142359,The Impossebulls,FutureBACK,Hip-Hop,Hip-Hop,test
142360,The Impossebulls,God's Radio Hell,Hip-Hop,Hip-Hop,test
142361,The Impossebulls,Bad Cop,Hip-Hop,Hip-Hop,test
142362,The Impossebulls,"Revolution 88 (Parts 1, 2 & 3)",Hip-Hop,Hip-Hop,test
142381,Edgardo Moreno,House club track,Instrumental,"Ambient, Instrumental",training
142402,Sioum,Collapse,Rock,"Progressive, Rock, Metal",training
142418,Tomydeepestago,Neve,Rock,"Rock, Metal",training
142433,TRG Banks,Above Birmingham,Instrumental,"Ambient, Soundtrack, Instrumental",validation
142511,Miët,Ratatatatouille,Rock,"Loud-Rock, Rock, Noise-Rock",training
142516,Jacket Thor,1990,Folk,Folk,training
142517,Jacket Thor,Summer Sinners,Folk,Folk,training
142519,Jacket Thor,This Morning's Preacher [bonus tune!],Folk,Folk,training
142528,The Bribe and the Mockery,Aurora,Folk,Folk,training
142529,The Bribe and the Mockery,At the Carnival,Folk,Folk,training
142530,The Bribe and the Mockery,Ships,Folk,Folk,training
142531,The Bribe and the Mockery,You Will Be Ok,Folk,Folk,training
142532,The Bribe and the Mockery,Unless You Trade,Folk,Folk,training
142533,Terratombats,Bestial,International,"Latin, International",test
142534,Terratombats,Hereus de mala vida,International,"Latin, International",test
142535,Terratombats,L'amic invisible,International,"Latin, International",test
142536,Terratombats,El iaio,International,"Latin, International",test
142537,Terratombats,Atura el temps,International,"Latin, International",test
142538,Terratombats,El mig amic,International,"Latin, International",test
142539,Terratombats,Vull viure d'aventures,International,"Latin, International",test
142549,Rony Friedman,My Best Searching Travel,Pop,Pop,training
142550,Rony Friedman,Locate,Pop,Pop,training
142551,Rony Friedman,Arms,Pop,Pop,training
142552,Rony Friedman,Come to Me,Pop,Pop,training
142553,Rony Friedman,Full of Beliefs,Pop,Pop,training
142563,Malaïse,Heart of Darkness,Rock,"New Wave, Post-Punk, Rock, Punk",validation
142564,GOYMAMBA,Reggae life,International,"International, Reggae - Dub",training
142565,GOYMAMBA,Turn your light,International,"International, Reggae - Dub",training
142566,GOYMAMBA,Criminal,International,"International, Reggae - Dub",training
142567,GOYMAMBA,Fell it,International,"International, Reggae - Dub",training
142568,GOYMAMBA,Wanna live my life,International,"International, Reggae - Dub",training
142569,GOYMAMBA,Back to reality,International,"International, Reggae - Dub",training
142570,GOYMAMBA,Weekend,International,"International, Reggae - Dub",training
142571,GOYMAMBA,Senegal,International,"International, Reggae - Dub",training
142572,GOYMAMBA,Forgivenees,International,"International, Reggae - Dub",training
142573,GOYMAMBA,Down down down,International,"International, Reggae - Dub",training
142574,La Flor del Otro,Las cosas más grandes,International,"International, Latin America, Cumbia",training
142575,La Flor del Otro,Libre,International,"International, Latin America, Cumbia",training
142576,La Flor del Otro,Borracha,International,"International, Latin America, Cumbia",training
142577,Free Soul School Switzerland,La Tribu de la Tierra,International,International,training
142579,Free Soul School Switzerland,SwingatOmique,International,International,training
142641,TRG Banks,Goodbye Machineryhead,Instrumental,"Ambient, Soundtrack, Instrumental",validation
142666,J1*,Floridian Fighting Bear,Hip-Hop,"Hip-Hop Beats, Nerdcore, Alternative Hip-Hop, Hip-Hop",training
142668,J1*,Fox 103,Hip-Hop,"Hip-Hop Beats, Nerdcore, Alternative Hip-Hop, Hip-Hop",training
142669,J1*,Mello Hello,Hip-Hop,"Hip-Hop Beats, Nerdcore, Alternative Hip-Hop, Hip-Hop",training
142670,J1*,Crispy Roses,Hip-Hop,"Hip-Hop Beats, Nerdcore, Alternative Hip-Hop, Hip-Hop",training
142671,J1*,Silverdirt,Hip-Hop,"Hip-Hop Beats, Nerdcore, Alternative Hip-Hop, Hip-Hop",training
142672,J1*,Fireheart,Hip-Hop,"Hip-Hop Beats, Nerdcore, Alternative Hip-Hop, Hip-Hop",training
142947,Mrs. Magician,Eyes All Over Town,Rock,"Punk, Rock, Garage, Power-Pop",validation
142948,Mrs. Magician,Forgiveness,Rock,"Punk, Rock, Garage, Power-Pop",validation
142949,Mrs. Magician,Spells,Rock,"Punk, Rock, Garage, Power-Pop",validation
142950,Mrs. Magician,Reborn Boys/ Nightlife,Rock,"Punk, Rock, Garage, Power-Pop",validation
143039,Salome Lego Playset - Susanna Laterza - Kenji Siratori,SEVEN RED MOVEMENTS,Experimental,"Noise, Experimental, Drone",training
143046,Mystery Mammal,Apollo,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143055,Mystery Mammal,Robot Heart,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143056,Mystery Mammal,Speeding Speech,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143057,Mystery Mammal,There Is Something Wrong,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143058,Mystery Mammal,There Is Another System,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143059,Mystery Mammal,Ugh! Humans Can Join,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143060,Mystery Mammal,Wonders Of Modern Technology,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143061,Mystery Mammal,Lonely Satellite,Electronic,"Minimal Electronic, Ambient Electronic, IDM, Electronic",training
143095,Twin Guns,Maniac,Rock,"Punk, Rock, Garage, Surf",training
143097,Twin Guns,Living In A Dream,Rock,"Punk, Rock, Garage, Surf",training
143098,Twin Guns,Now I Understand,Rock,"Punk, Rock, Garage, Surf",training
143099,Twin Guns,The Last Picture Show,Rock,"Punk, Rock, Garage, Surf",training
143106,The Nude Party,Stingray,Rock,"Rock, Garage",training
143186,HOT POCKET DINGLEBERRY DISEASE,Snow Storm,Experimental,"Noise, Experimental",validation
143214,The Invasion,Emperor Of San Francisco,Rock,"Indie-Rock, Rock, Progressive",training
143215,The Invasion,Halfway To Infinity,Rock,"Indie-Rock, Rock, Progressive",training
143216,The Invasion,Homecoming,Rock,"Indie-Rock, Rock, Progressive",training
143217,The Invasion,How's The Weather Up There,Rock,"Indie-Rock, Rock, Progressive",training
143218,The Invasion,March Of The Undead,Rock,"Indie-Rock, Rock, Progressive",training
143219,The Invasion,The Interview And The Argument,Rock,"Indie-Rock, Rock, Progressive",training
143220,The Invasion,The Law,Rock,"Indie-Rock, Rock, Progressive",training
143221,The Invasion,The Madness,Rock,"Indie-Rock, Rock, Progressive",training
143237,We Is Shore Dedicated,Clean Suit,Pop,"Pop, Experimental Pop",training
143239,TRG Banks,Swanhead,Instrumental,"Ambient, Soundtrack, Instrumental",validation
143290,Jules,Keep it Real,Hip-Hop,Hip-Hop,training
143295,Chase Alan Willis,Rock Salad,Instrumental,"Soundtrack, Instrumental",validation
143296,Chase Alan Willis,Cartoon Faced,Instrumental,"Soundtrack, Instrumental",validation
143299,Chase Alan Willis,Hardwired,Instrumental,"Soundtrack, Instrumental",validation
143300,Chase Alan Willis,Cotton Candy Monster,Instrumental,"Soundtrack, Instrumental",validation
143303,Chase Alan Willis,Time Displacement Theory,Instrumental,"Soundtrack, Instrumental",validation
143304,Chase Alan Willis,Niveau Supérieur,Instrumental,"Soundtrack, Instrumental",validation
143305,Chase Alan Willis,Juxtapozer,Instrumental,"Soundtrack, Instrumental",validation
143306,Chase Alan Willis,Take Your Pills,Instrumental,"Soundtrack, Instrumental",validation
143307,Chase Alan Willis,Glen the Snail,Instrumental,"Soundtrack, Instrumental",validation
143308,Chase Alan Willis,Escape from Carpinteria Island,Instrumental,"Soundtrack, Instrumental",validation
143309,Chase Alan Willis,It Watches me Sleep,Instrumental,"Soundtrack, Instrumental",validation
143318,Tri-Tachyon,Hundred Years in Helheim,Rock,"Rock, Death-Metal, Metal",training
143319,Tri-Tachyon,Left on Deimos,Rock,"Rock, Death-Metal, Metal",training
143532,beat.dowsing,dodo,Electronic,"Downtempo, Trip-Hop, Electronic",training
143941,TRG Banks,Lost in Russia,Instrumental,"Ambient, Soundtrack, Instrumental",validation
143989,Hurry Up,American Weirdos,Rock,"Punk, Indie-Rock, Rock",training
143995,Hurry Up,Kick Em Out,Rock,"Punk, Indie-Rock, Rock",training
144170,J-K,Mãos Soltas,Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144171,J-K,Ninjas (c/ Stray),Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144172,J-K,Henna Negra,Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144173,J-K,Sorriso (Parvo),Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144179,Pulso,Jumanji,Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144180,Pulso,Pulso (Por Stray),Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144181,Pulso,Estalo os Dedos,Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144182,Pulso,Positivo % Negativo,Hip-Hop,"Rap, Alternative Hip-Hop, Hip-Hop",training
144212,The Impossebulls,Life & Times of 40 Year Rhymes,Hip-Hop,Hip-Hop,test
144213,The Impossebulls,Rhythm Roulette,Hip-Hop,Hip-Hop,test
144214,The Impossebulls,Idle Hands,Hip-Hop,Hip-Hop,test
144215,The Impossebulls,State Trooper,Hip-Hop,Hip-Hop,test
144216,The Impossebulls,Let Me Spell You This (016 Tess Dis Champion Mixx),Hip-Hop,Hip-Hop,test
